PD862191151BR,16/08/2014 01:01:15
DM080633931BR,16/08/2014 01:01:15
DG602181783BR,16/08/2014 01:01:15
DM080665126BR,16/08/2014 01:01:15
DM080842784BR,16/08/2014 01:01:15
PD859629932BR,16/08/2014 01:01:15
DM080712325BR,16/08/2014 01:01:15
DM080662592BR,16/08/2014 01:01:15
PD861832707BR,16/08/2014 01:01:15
DM080495957BR,16/08/2014 01:01:16
PD867390993BR,16/08/2014 01:01:16
PD862156455BR,16/08/2014 01:01:16
PD862420659BR,16/08/2014 01:01:16
PD867437435BR,16/08/2014 01:01:16
PD862356947BR,16/08/2014 01:01:16
PD862138672BR,16/08/2014 01:01:16
DM080836191BR,16/08/2014 01:01:16
DM080734100BR,16/08/2014 01:01:16
PD859118015BR,16/08/2014 01:01:16
DM080512496BR,16/08/2014 01:01:16
DM080866967BR,16/08/2014 01:01:16
PD834343939BR,16/08/2014 01:01:16
PD867438965BR,16/08/2014 01:01:16
DM080882871BR,16/08/2014 01:01:16
PD862353866BR,16/08/2014 01:01:16
PD862334853BR,16/08/2014 01:01:16
PD871135232BR,16/08/2014 01:01:16
DM080521467BR,16/08/2014 01:01:16
PD861917668BR,16/08/2014 01:01:16
DM080238967BR,16/08/2014 01:01:16
DG602180385BR,16/08/2014 01:01:17
PD869533638BR,16/08/2014 01:01:17
PD871114904BR,16/08/2014 01:01:17
PD867398189BR,16/08/2014 01:01:17
PD869537422BR,16/08/2014 01:01:17
PD871103875BR,16/08/2014 01:01:17
PD867443308BR,16/08/2014 01:01:17
DM080445258BR,16/08/2014 01:01:17
PD872291636BR,16/08/2014 01:01:18
PD862269412BR,16/08/2014 01:01:18
DM080386943BR,16/08/2014 01:01:18
PD862326171BR,16/08/2014 01:01:18
PD869462168BR,16/08/2014 01:01:18
PD871181890BR,16/08/2014 01:01:18
PD862270115BR,16/08/2014 01:01:18
DM080625997BR,16/08/2014 01:01:18
PD862278621BR,16/08/2014 01:01:18
DM080820832BR,16/08/2014 01:01:18
DM080773165BR,16/08/2014 01:01:18
DM080541736BR,16/08/2014 01:01:18
DM080558780BR,16/08/2014 01:01:18
DM080814797BR,16/08/2014 01:01:18
PD862508639BR,16/08/2014 01:01:18
PD862209612BR,16/08/2014 01:01:18
DM080850539BR,16/08/2014 01:01:19
PD845179310BR,16/08/2014 01:01:19
PD871927523BR,16/08/2014 01:01:19
DG602154584BR,16/08/2014 01:01:19
PD869463764BR,16/08/2014 01:01:19
PD861976555BR,16/08/2014 01:01:19
PD862376898BR,16/08/2014 01:01:19
PD858744790BR,16/08/2014 01:01:19
PD861961763BR,16/08/2014 01:01:19
DG602172509BR,16/08/2014 01:01:19
PD861706479BR,16/08/2014 01:01:19
DM080918908BR,16/08/2014 01:01:20
PD836326902BR,16/08/2014 01:01:20
PD871115771BR,16/08/2014 01:01:20
DM080692135BR,16/08/2014 01:01:20
PD859740321BR,16/08/2014 01:01:20
PD860090835BR,16/08/2014 01:01:20
DM075351558BR,16/08/2014 01:01:20
PD861947727BR,16/08/2014 01:01:20
PD862420438BR,16/08/2014 01:01:20
DM079600383BR,16/08/2014 01:01:20
DM074584043BR,16/08/2014 01:01:20
DM080717225BR,16/08/2014 01:01:20
DM080749719BR,16/08/2014 01:01:20
PD871155197BR,16/08/2014 01:01:20
DM080471831BR,16/08/2014 01:01:20
PD869516440BR,16/08/2014 01:01:20
DM080734657BR,16/08/2014 01:01:21
DM080429856BR,16/08/2014 01:01:21
PD861905996BR,16/08/2014 01:01:21
DG602198381BR,16/08/2014 01:01:21
PD862149701BR,16/08/2014 01:01:21
PD862504963BR,16/08/2014 01:01:21
PD846305663BR,16/08/2014 01:01:21
PD867356277BR,16/08/2014 01:01:21
DG590944089BR,16/08/2014 01:01:21
PD862297444BR,16/08/2014 01:01:21
PD855485929BR,16/08/2014 01:01:21
PD862445426BR,16/08/2014 01:01:21
PD858981825BR,16/08/2014 01:01:21
PD862188435BR,16/08/2014 01:01:21
DM080738628BR,16/08/2014 01:01:21
DM080583855BR,16/08/2014 01:01:22
PD862165253BR,16/08/2014 01:01:22
PD862204601BR,16/08/2014 01:01:22
PD862155772BR,16/08/2014 01:01:22
DM080671603BR,16/08/2014 01:01:22
PD867407291BR,16/08/2014 01:01:22
PD855453435BR,16/08/2014 01:01:22
PD862276682BR,16/08/2014 01:01:22
PD871125513BR,16/08/2014 01:01:22
PD862045281BR,16/08/2014 01:01:22
DM075307687BR,16/08/2014 01:01:22
PD862323705BR,16/08/2014 01:01:23
PD861960096BR,16/08/2014 01:01:23
PD867504979BR,16/08/2014 01:01:23
PD862412082BR,16/08/2014 01:01:23
PD860274525BR,16/08/2014 01:01:24
PD855155984BR,16/08/2014 01:01:24
PD869548221BR,16/08/2014 01:01:25
PD869495444BR,16/08/2014 01:01:25
PD867439970BR,16/08/2014 01:01:25
PD867476615BR,16/08/2014 01:01:25
PD862516476BR,16/08/2014 01:01:25
PD862193339BR,16/08/2014 01:01:25
DG602159710BR,16/08/2014 01:01:26
PD869483565BR,16/08/2014 01:01:26
PD862142748BR,16/08/2014 01:01:26
PD858707939BR,16/08/2014 01:01:26
DM080220816BR,16/08/2014 01:01:26
PD869489846BR,16/08/2014 01:01:27
PD869513029BR,16/08/2014 01:01:27
DG602194084BR,16/08/2014 01:01:27
PD862246819BR,16/08/2014 01:01:28
DM080792867BR,16/08/2014 01:01:28
DM080447744BR,16/08/2014 01:01:28
DG602165998BR,16/08/2014 01:01:29
PD862190125BR,16/08/2014 01:01:29
DM080538414BR,16/08/2014 01:01:30
DM080459671BR,16/08/2014 01:01:30
PD867524219BR,16/08/2014 01:01:30
DM080614711BR,16/08/2014 01:01:31
PD871941715BR,16/08/2014 01:01:31
DM080596505BR,16/08/2014 01:01:31
PD867508936BR,16/08/2014 01:01:31
PD867440862BR,16/08/2014 01:01:31
DM080670608BR,16/08/2014 01:01:32
DM080705465BR,16/08/2014 01:01:32
PD862481499BR,16/08/2014 01:01:32
PD869461967BR,16/08/2014 01:01:32
DM080415137BR,16/08/2014 01:01:32
DM080653998BR,16/08/2014 01:01:33
DG590918557BR,16/08/2014 01:01:33
DM080440162BR,16/08/2014 01:01:34
PD862423434BR,16/08/2014 01:01:34
DM080845088BR,16/08/2014 01:01:34
DM080913260BR,16/08/2014 01:01:35
DM080850074BR,16/08/2014 01:01:35
PD867458537BR,16/08/2014 01:01:35
PD867476460BR,16/08/2014 01:01:35
DM080861531BR,16/08/2014 01:01:36
PD867358777BR,16/08/2014 01:01:36
PD871980047BR,16/08/2014 01:01:36
PD860134837BR,16/08/2014 01:01:37
DM080179929BR,16/08/2014 01:01:37
PD862450664BR,16/08/2014 01:01:38
PD867356626BR,16/08/2014 01:01:38
DM080558569BR,16/08/2014 01:01:39
DM080636561BR,16/08/2014 01:01:39
PD867469883BR,16/08/2014 01:01:40
DM080062253BR,16/08/2014 01:01:40
PD867501399BR,16/08/2014 01:01:40
DM080726094BR,16/08/2014 01:01:42
DM080554788BR,16/08/2014 01:01:42
DM080751730BR,16/08/2014 01:01:42
DM080352508BR,16/08/2014 01:01:43
DM079945530BR,16/08/2014 01:01:43
PD862420852BR,16/08/2014 01:01:43
PD871096936BR,16/08/2014 01:01:43
DM080830211BR,16/08/2014 01:01:43
PD862448921BR,16/08/2014 01:01:43
DM080416279BR,16/08/2014 01:01:44
DM080472845BR,16/08/2014 01:01:44
PD862504022BR,16/08/2014 01:01:44
DM076662684BR,16/08/2014 01:01:44
PD871126346BR,16/08/2014 01:01:44
PD871132196BR,16/08/2014 01:01:44
PD871140436BR,16/08/2014 01:01:44
PD871947995BR,16/08/2014 01:01:44
DG602202112BR,16/08/2014 01:01:44
DM080027574BR,16/08/2014 01:01:44
DM080755144BR,16/08/2014 01:01:44
PD872234744BR,16/08/2014 01:01:44
DM080714856BR,16/08/2014 01:01:44
DM080724310BR,16/08/2014 01:01:44
DM080741074BR,16/08/2014 01:01:44
DM080894781BR,16/08/2014 01:01:44
DM080870290BR,16/08/2014 01:01:44
DM068175257BR,16/08/2014 01:01:44
PD862381558BR,16/08/2014 01:01:44
DM080709167BR,16/08/2014 01:01:45
PD867553498BR,16/08/2014 01:01:45
DM080308963BR,16/08/2014 01:01:45
DM080818140BR,16/08/2014 01:01:45
PD871936397BR,16/08/2014 01:01:45
DM080754974BR,16/08/2014 01:01:45
PD871145416BR,16/08/2014 01:01:45
PD861745194BR,16/08/2014 01:01:45
DM080537714BR,16/08/2014 01:01:45
DM080436432BR,16/08/2014 01:01:45
PD869463870BR,16/08/2014 01:01:45
DM080518732BR,16/08/2014 01:01:46
DG602163229BR,16/08/2014 01:01:46
PD871185225BR,16/08/2014 01:01:46
PD862188002BR,16/08/2014 01:01:46
DM080795687BR,16/08/2014 01:01:46
PD855450085BR,16/08/2014 01:01:46
PD869525486BR,16/08/2014 01:01:46
PD867364534BR,16/08/2014 01:01:46
DM080756326BR,16/08/2014 01:01:46
PD872240909BR,16/08/2014 01:01:47
DM080436809BR,16/08/2014 01:01:47
DM080620836BR,16/08/2014 01:01:47
PD871113974BR,16/08/2014 01:01:47
PD871118866BR,16/08/2014 01:01:48
PD871169695BR,16/08/2014 01:01:48
PD871933974BR,16/08/2014 01:01:48
PD871949930BR,16/08/2014 01:01:48
DM080865105BR,16/08/2014 01:01:48
DM080836188BR,16/08/2014 01:01:48
PD869494245BR,16/08/2014 01:01:49
PD871942137BR,16/08/2014 01:01:49
PD871904054BR,16/08/2014 01:01:49
PD862388220BR,16/08/2014 01:01:51
DM080846579BR,16/08/2014 01:01:51
PD867368947BR,16/08/2014 01:01:51
PD862454207BR,16/08/2014 01:01:51
PD862058926BR,16/08/2014 01:01:51
PD862149556BR,16/08/2014 01:01:52
PD871159361BR,16/08/2014 01:01:52
PD861548424BR,16/08/2014 01:01:52
PD867525231BR,16/08/2014 01:01:53
DG602197103BR,16/08/2014 01:01:54
PD861808827BR,16/08/2014 01:01:54
PD871121539BR,16/08/2014 01:01:54
PD869513409BR,16/08/2014 01:01:54
PD862165267BR,16/08/2014 01:01:54
PD862299428BR,16/08/2014 01:01:54
PD867498482BR,16/08/2014 01:01:54
PD871899266BR,16/08/2014 01:01:54
PD871137825BR,16/08/2014 01:01:54
PD862211528BR,16/08/2014 01:01:54
DM080703218BR,16/08/2014 01:01:54
DG602161228BR,16/08/2014 01:01:54
PD867429460BR,16/08/2014 01:01:54
PD871917821BR,16/08/2014 01:01:55
PD862356054BR,16/08/2014 01:01:55
PD871931749BR,16/08/2014 01:01:55
PD861603298BR,16/08/2014 01:01:55
PD871965464BR,16/08/2014 01:01:55
PD869535418BR,16/08/2014 01:01:55
DM080773681BR,16/08/2014 01:01:56
PD861936888BR,16/08/2014 01:01:56
PD871985319BR,16/08/2014 01:01:56
PD872261197BR,16/08/2014 01:01:56
DM080834111BR,16/08/2014 01:01:56
DM080895827BR,16/08/2014 01:01:56
PD871152791BR,16/08/2014 01:01:56
DM080851636BR,16/08/2014 01:01:56
PD871127253BR,16/08/2014 01:01:56
PD871157122BR,16/08/2014 01:01:56
PD801255370BR,16/08/2014 01:01:56
PD871091386BR,16/08/2014 01:01:56
PD862206735BR,16/08/2014 01:01:58
PD861841425BR,16/08/2014 01:01:58
PD871088722BR,16/08/2014 01:01:59
DM080875195BR,16/08/2014 01:01:59
PD862290653BR,16/08/2014 01:01:59
PD869515149BR,16/08/2014 01:01:59
DM080066312BR,16/08/2014 01:01:59
PD871937485BR,16/08/2014 01:01:59
PD871967505BR,16/08/2014 01:01:59
PD855500820BR,16/08/2014 01:01:59
PD867431239BR,16/08/2014 01:01:59
PD869523825BR,16/08/2014 01:02:00
PD861960710BR,16/08/2014 01:02:00
PD871894989BR,16/08/2014 01:02:00
DG602133955BR,16/08/2014 01:02:00
DM080750080BR,16/08/2014 01:02:01
DG602182894BR,16/08/2014 01:02:01
PD867477831BR,16/08/2014 01:02:01
DM080209047BR,16/08/2014 01:02:01
PD871136048BR,16/08/2014 01:02:01
DM080940424BR,16/08/2014 01:02:01
PD862175193BR,16/08/2014 01:02:01
PD869486442BR,16/08/2014 01:02:01
DM054180420BR,16/08/2014 01:02:01
PD867419428BR,16/08/2014 01:02:01
PD867502893BR,16/08/2014 01:02:01
PD867489993BR,16/08/2014 01:02:02
PD862472404BR,16/08/2014 01:02:02
PD869520104BR,16/08/2014 01:02:02
PD869541458BR,16/08/2014 01:02:02
DM080765107BR,16/08/2014 01:02:02
PD867404919BR,16/08/2014 01:02:03
PD871943526BR,16/08/2014 01:02:03
PD869547314BR,16/08/2014 01:02:03
PD871107673BR,16/08/2014 01:02:03
DM080793045BR,16/08/2014 01:02:03
PD869527527BR,16/08/2014 01:02:03
DM080419978BR,16/08/2014 01:02:04
PD871167076BR,16/08/2014 01:02:04
PD871916256BR,16/08/2014 01:02:04
DM080831883BR,16/08/2014 01:02:04
PD867508091BR,16/08/2014 01:02:04
PD871098441BR,16/08/2014 01:02:04
DM080768474BR,16/08/2014 01:02:04
PD861778691BR,16/08/2014 01:02:04
PD871949651BR,16/08/2014 01:02:04
DM080756312BR,16/08/2014 01:02:04
PD869489673BR,16/08/2014 01:02:05
PD867494199BR,16/08/2014 01:02:05
PD861562704BR,16/08/2014 01:02:05
DG602181148BR,16/08/2014 01:02:05
PD867535888BR,16/08/2014 01:02:05
DM080920844BR,16/08/2014 01:02:05
PD869491116BR,16/08/2014 01:02:05
PD867377705BR,16/08/2014 01:02:05
PD871983281BR,16/08/2014 01:02:05
PD861591878BR,16/08/2014 01:02:05
PD862075076BR,16/08/2014 01:02:05
DM080562427BR,16/08/2014 01:02:05
PD869518998BR,16/08/2014 01:02:06
PD867372181BR,16/08/2014 01:02:06
PD871095330BR,16/08/2014 01:02:06
PD867381118BR,16/08/2014 01:02:06
PD871937137BR,16/08/2014 01:02:06
PD862412649BR,16/08/2014 01:02:06
PD845773925BR,16/08/2014 01:02:06
PD862212789BR,16/08/2014 01:02:06
DM060614955BR,16/08/2014 01:02:06
PD862141994BR,16/08/2014 01:02:06
PD872251291BR,16/08/2014 01:02:07
PD871186438BR,16/08/2014 01:02:07
PD872284255BR,16/08/2014 01:02:07
PD871973735BR,16/08/2014 01:02:07
DM080939704BR,16/08/2014 01:02:07
DM080899934BR,16/08/2014 01:02:08
PD861739582BR,16/08/2014 01:02:08
DM080676101BR,16/08/2014 01:02:09
PD862265296BR,16/08/2014 01:02:09
PD869477560BR,16/08/2014 01:02:09
PD853357635BR,16/08/2014 01:02:09
PD869533173BR,16/08/2014 01:02:10
PD862496269BR,16/08/2014 01:02:10
PD871968647BR,16/08/2014 01:02:10
DM080857231BR,16/08/2014 01:02:10
PD862408009BR,16/08/2014 01:02:10
PD862301736BR,16/08/2014 01:02:11
DM080478106BR,16/08/2014 01:02:11
PD862491173BR,16/08/2014 01:02:11
PD854543761BR,16/08/2014 01:02:11
PD862085436BR,16/08/2014 01:02:11
PD862444567BR,16/08/2014 01:02:11
PD855475762BR,16/08/2014 01:02:11
DM080624492BR,16/08/2014 01:02:12
PD867482275BR,16/08/2014 01:02:12
PD862297767BR,16/08/2014 01:02:12
PD862029712BR,16/08/2014 01:02:12
PD861913388BR,16/08/2014 01:02:12
PD862440260BR,16/08/2014 01:02:12
PD861521364BR,16/08/2014 01:02:12
DM080509925BR,16/08/2014 01:02:12
DM080609141BR,16/08/2014 01:02:12
DM080159544BR,16/08/2014 01:02:12
PD862272439BR,16/08/2014 01:02:12
PD855174325BR,16/08/2014 01:02:13
PD867478576BR,16/08/2014 01:02:13
PD858346815BR,16/08/2014 01:02:13
PD861934710BR,16/08/2014 01:02:13
PD862006597BR,16/08/2014 01:02:13
PD858756152BR,16/08/2014 01:02:13
PD862270075BR,16/08/2014 01:02:13
PD862284499BR,16/08/2014 01:02:13
PD862399735BR,16/08/2014 01:02:13
PD862099700BR,16/08/2014 01:02:13
PD867423776BR,16/08/2014 01:02:13
DM080643562BR,16/08/2014 01:02:13
PD867490617BR,16/08/2014 01:02:13
PD837181930BR,16/08/2014 01:02:14
PD846238840BR,16/08/2014 01:02:14
PD862464178BR,16/08/2014 01:02:14
PD862472435BR,16/08/2014 01:02:14
PD867449950BR,16/08/2014 01:02:14
PD862366839BR,16/08/2014 01:02:14
PD862271328BR,16/08/2014 01:02:14
DM080760612BR,16/08/2014 01:02:14
DM080431829BR,16/08/2014 01:02:14
PD862446829BR,16/08/2014 01:02:14
PD867517986BR,16/08/2014 01:02:14
DM080522034BR,16/08/2014 01:02:14
PD861911489BR,16/08/2014 01:02:14
PD867547824BR,16/08/2014 01:02:14
PD861924054BR,16/08/2014 01:02:15
PD858537863BR,16/08/2014 01:02:15
DG602130353BR,16/08/2014 01:02:15
PD867411061BR,16/08/2014 01:02:15
PD862082205BR,16/08/2014 01:02:15
PD862338308BR,16/08/2014 01:02:15
PD867465467BR,16/08/2014 01:02:15
PD851189055BR,16/08/2014 01:02:15
PD867408938BR,16/08/2014 01:02:15
PD862220895BR,16/08/2014 01:02:15
PD862027433BR,16/08/2014 01:02:15
PD858608922BR,16/08/2014 01:02:15
DM080538745BR,16/08/2014 01:02:16
PD855507828BR,16/08/2014 01:02:16
PD853413076BR,16/08/2014 01:02:16
PD830210225BR,16/08/2014 01:02:16
DM080166616BR,16/08/2014 01:02:16
PD862126833BR,16/08/2014 01:02:16
PD862453586BR,16/08/2014 01:02:16
PD848010658BR,16/08/2014 01:02:16
PD867469265BR,16/08/2014 01:02:16
PD862424390BR,16/08/2014 01:02:16
PD871969355BR,16/08/2014 01:02:16
PD859263658BR,16/08/2014 01:02:17
DM080544882BR,16/08/2014 01:02:17
DM080611233BR,16/08/2014 01:02:17
PD862514665BR,16/08/2014 01:02:17
PD871158785BR,16/08/2014 01:02:17
PD862420870BR,16/08/2014 01:02:17
PD861640070BR,16/08/2014 01:02:17
DM080716565BR,16/08/2014 01:02:17
PD871178215BR,16/08/2014 01:02:17
PD862241555BR,16/08/2014 01:02:17
PD862005265BR,16/08/2014 01:02:17
PD862488214BR,16/08/2014 01:02:17
PD862273451BR,16/08/2014 01:02:17
PD862235776BR,16/08/2014 01:02:17
PD867533238BR,16/08/2014 01:02:18
DM080814267BR,16/08/2014 01:02:18
PD867513882BR,16/08/2014 01:02:18
PD871135303BR,16/08/2014 01:02:18
DG602189711BR,16/08/2014 01:02:18
PD861738905BR,16/08/2014 01:02:18
PD867358834BR,16/08/2014 01:02:18
PD858912127BR,16/08/2014 01:02:18
PD862107114BR,16/08/2014 01:02:18
PD867527440BR,16/08/2014 01:02:18
PD867394916BR,16/08/2014 01:02:18
DM080746403BR,16/08/2014 01:02:18
PD846313262BR,16/08/2014 01:02:19
PD862376266BR,16/08/2014 01:02:19
PD862097831BR,16/08/2014 01:02:19
DM080639775BR,16/08/2014 01:02:19
PD861866095BR,16/08/2014 01:02:19
DM080755484BR,16/08/2014 01:02:19
PD861947452BR,16/08/2014 01:02:19
PD867495438BR,16/08/2014 01:02:19
PD862393264BR,16/08/2014 01:02:19
PD861651979BR,16/08/2014 01:02:19
DM080751686BR,16/08/2014 01:02:19
PD867360722BR,16/08/2014 01:02:19
PD862320576BR,16/08/2014 01:02:20
PD861995501BR,16/08/2014 01:02:20
PD860282549BR,16/08/2014 01:02:20
DM080930135BR,16/08/2014 01:02:20
PD871969673BR,16/08/2014 01:02:20
DM080698787BR,16/08/2014 01:02:20
PD862291628BR,16/08/2014 01:02:20
PD862222962BR,16/08/2014 01:02:20
PD862502786BR,16/08/2014 01:02:20
PD867360489BR,16/08/2014 01:02:20
PD871161161BR,16/08/2014 01:02:20
DM080659602BR,16/08/2014 01:02:20
PD867536194BR,16/08/2014 01:02:20
PD867374647BR,16/08/2014 01:02:20
PD862375654BR,16/08/2014 01:02:21
PD858537792BR,16/08/2014 01:02:21
PD862457486BR,16/08/2014 01:02:21
PD862403046BR,16/08/2014 01:02:21
PD867525041BR,16/08/2014 01:02:21
PD861732519BR,16/08/2014 01:02:21
PD871146133BR,16/08/2014 01:02:21
PD862314261BR,16/08/2014 01:02:21
PD869480524BR,16/08/2014 01:02:21
PD867458735BR,16/08/2014 01:02:21
PD862513925BR,16/08/2014 01:02:21
DM080685505BR,16/08/2014 01:02:21
PD867485342BR,16/08/2014 01:02:22
DM080804830BR,16/08/2014 01:02:22
DG590920431BR,16/08/2014 01:02:22
PD871179525BR,16/08/2014 01:02:22
PD867494976BR,16/08/2014 01:02:22
PD872232235BR,16/08/2014 01:02:22
DM080401455BR,16/08/2014 01:02:22
PD869552875BR,16/08/2014 01:02:22
PD871113373BR,16/08/2014 01:02:22
DG602170114BR,16/08/2014 01:02:23
DG602161231BR,16/08/2014 01:02:23
PD861686037BR,16/08/2014 01:02:23
PD855478548BR,16/08/2014 01:02:23
PD862461914BR,16/08/2014 01:02:23
PD867507140BR,16/08/2014 01:02:23
DG602180451BR,16/08/2014 01:02:23
PD862081916BR,16/08/2014 01:02:23
DG590953085BR,16/08/2014 01:02:23
PD862367471BR,16/08/2014 01:02:23
DM080468333BR,16/08/2014 01:02:23
PD871180951BR,16/08/2014 01:02:23
PD871141839BR,16/08/2014 01:02:23
PD869496705BR,16/08/2014 01:02:23
PD867523876BR,16/08/2014 01:02:24
PD862379449BR,16/08/2014 01:02:24
PD871182847BR,16/08/2014 01:02:24
PD871951010BR,16/08/2014 01:02:24
PD741374050BR,16/08/2014 01:02:24
PD862139854BR,16/08/2014 01:02:24
PD871094250BR,16/08/2014 01:02:24
PD869537630BR,16/08/2014 01:02:24
PD871972227BR,16/08/2014 01:02:25
DM080599515BR,16/08/2014 01:02:25
PD871101145BR,16/08/2014 01:02:25
PD862494943BR,16/08/2014 01:02:25
DM080664749BR,16/08/2014 01:02:25
PD867521756BR,16/08/2014 01:02:25
PD861952877BR,16/08/2014 01:02:25
DM080381393BR,16/08/2014 01:02:25
