3867500000001015001,20-05-14 08:23:53,16-06-14 08:23:53,61,MLA
3867500000001065895,21-05-14 13:53:32,17-06-14 13:53:32,62,MLA
3867500000001037026,14-05-14 20:20:10,10-06-14 20:20:10,61,MLA
3867500000001060287,12-05-14 15:39:43,06-06-14 15:39:43,62,MLA
3867500000001040843,06-05-14 22:21:51,02-06-14 22:21:51,64,MLA
3867500000001006273,20-05-14 18:33:58,16-06-14 18:33:58,61,MLA
3867500000001034396,12-05-14 15:21:30,06-06-14 15:21:30,64,MLA
3867500000001085592,20-05-14 17:44:34,16-06-14 17:44:34,61,MLA
3867500000001002937,16-05-14 21:27:22,12-06-14 21:27:22,61,MLA
3867500000001054871,16-05-14 09:39:18,12-06-14 09:39:18,61,MLA
3867500000001035288,20-05-14 15:58:50,16-06-14 15:58:50,63,MLA
3867500000001044999,16-05-14 15:41:50,12-06-14 15:41:50,61,MLA
3867500000000956080,21-05-14 11:38:13,17-06-14 11:38:13,61,MLA
3867500000000899879,12-05-14 17:41:45,06-06-14 17:41:45,61,MLA
3867500000000989199,05-05-14 20:32:54,30-05-14 20:32:54,63,MLA
3867500000001000051,16-05-14 18:39:32,12-06-14 18:39:32,61,MLA
3867500000001097852,19-05-14 21:52:57,13-06-14 21:52:57,61,MLA
3867500000001165551,21-05-14 23:34:41,17-06-14 23:34:41,62,MLA
3867500000001052095,12-05-14 19:23:50,06-06-14 19:23:50,64,MLA
3867500000000926431,08-05-14 11:23:21,04-06-14 11:23:21,63,MLA
3867500000000948960,07-05-14 18:34:04,03-06-14 18:34:04,61,MLA
3867500000001138400,22-05-14 22:52:56,18-06-14 22:52:56,63,MLA
3867500000001049211,08-05-14 15:24:58,04-06-14 15:24:58,61,MLA
3867500000001028104,09-05-14 20:00:55,05-06-14 20:00:55,61,MLA
3867500000000969193,05-05-14 23:22:03,30-05-14 23:22:03,61,MLA
3867500000001052047,21-05-14 10:54:57,17-06-14 10:54:57,61,MLA
3867500000001052025,15-05-14 15:50:45,11-06-14 15:50:45,61,MLA
3867500000001039966,09-05-14 20:06:00,05-06-14 20:06:00,62,MLA
3867500000000936511,03-05-14 06:51:39,30-05-14 06:51:39,63,MLA
3867500000001012296,19-05-14 18:46:13,13-06-14 18:46:13,61,MLA
3867500000001000927,08-05-14 20:17:35,04-06-14 20:17:35,61,MLA
3867500000000946580,08-05-14 11:50:51,04-06-14 11:50:51,61,MLA
3867500000001084992,19-05-14 15:26:32,13-06-14 15:26:32,62,MLA
3867500000000948948,07-05-14 18:34:25,03-06-14 18:34:25,61,MLA
3867500000001040857,16-05-14 08:10:02,12-06-14 08:10:02,61,MLA
3867500000001214996,23-05-14 11:31:10,19-06-14 11:31:10,63,MLA
3867500000000957687,13-05-14 21:25:14,09-06-14 21:25:14,61,MLA
3867500000000992279,06-05-14 21:07:55,02-06-14 21:07:55,61,MLA
3867500000001047197,13-05-14 22:21:17,09-06-14 22:21:17,61,MLA
3867500000001018101,16-05-14 18:14:35,12-06-14 18:14:35,61,MLA
3867500000001047915,13-05-14 06:39:18,09-06-14 06:39:18,61,MLA
3867500000001019118,09-05-14 21:08:48,05-06-14 21:08:48,61,MLA
3867500000000847854,07-05-14 20:50:52,03-06-14 20:50:52,63,MLA
3867500000001131453,22-05-14 09:33:42,18-06-14 09:33:42,62,MLA
3867500000000928542,13-05-14 17:02:07,09-06-14 17:02:07,61,MLA
3867500000000990905,08-05-14 20:54:21,04-06-14 20:54:21,61,MLA
3867500000001092148,21-05-14 08:37:48,17-06-14 08:37:48,61,MLA
3867500000000933647,16-05-14 18:11:07,12-06-14 18:11:07,61,MLA
3867500000000976527,05-05-14 15:04:25,30-05-14 15:04:25,61,MLA
3867500000001043758,12-05-14 20:40:59,06-06-14 20:40:59,62,MLA
3867500000000928402,05-05-14 13:57:45,30-05-14 13:57:45,63,MLA
3867500000000954516,08-05-14 17:36:10,04-06-14 17:36:10,61,MLA
3867500000001022000,12-05-14 14:37:22,06-06-14 14:37:22,61,MLA
3867500000000960288,05-05-14 19:41:01,30-05-14 19:41:01,61,MLA
3867500000001036080,14-05-14 10:31:29,10-06-14 10:31:29,61,MLA
3867500000000881675,20-05-14 08:27:24,16-06-14 08:27:24,63,MLA
3867500000000993518,13-05-14 20:37:56,09-06-14 20:37:56,63,MLA
3867500000001068157,15-05-14 15:31:25,11-06-14 15:31:25,61,MLA
3867500000001118081,21-05-14 18:29:46,17-06-14 18:29:46,61,MLA
3867500000001024142,09-05-14 11:03:49,05-06-14 11:03:49,63,MLA
3867500000001079978,13-05-14 20:45:19,09-06-14 20:45:19,62,MLA
3867500000000962437,05-05-14 21:55:03,30-05-14 21:55:03,61,MLA
3867500000000925015,14-05-14 15:19:03,10-06-14 15:19:03,63,MLA
3867500000001096012,21-05-14 14:59:20,17-06-14 14:59:20,61,MLA
3867500000000982785,08-05-14 11:05:38,04-06-14 11:05:38,61,MLA
3867500000001102687,15-05-14 10:51:37,11-06-14 10:51:37,61,MLA
3867500000001016741,06-05-14 19:18:41,02-06-14 19:18:41,61,MLA
3867500000001104454,17-05-14 07:46:54,13-06-14 07:46:54,61,MLA
3867500000001022852,20-05-14 08:05:53,16-06-14 08:05:53,61,MLA
3867500000000963323,06-05-14 12:15:48,02-06-14 12:15:48,63,MLA
3867500000000922673,13-05-14 21:23:42,09-06-14 21:23:42,63,MLA
3867500000000998699,03-05-14 15:45:36,30-05-14 15:45:36,63,MLA
3867500000000905312,05-05-14 09:04:12,30-05-14 09:04:12,61,MLA
3867500000000881767,14-05-14 06:05:29,10-06-14 06:05:29,63,MLA
3867500000001011476,07-05-14 20:57:44,03-06-14 20:57:44,61,MLA
3867500000001003289,07-05-14 21:15:38,03-06-14 21:15:38,61,MLA
3867500000000941796,10-05-14 13:59:01,06-06-14 13:59:01,64,MLA
3867500000001146675,22-05-14 18:27:18,18-06-14 18:27:18,61,MLA
3867500000001081172,15-05-14 19:31:11,11-06-14 19:31:11,61,MLA
3867500000001054655,13-05-14 19:11:09,09-06-14 19:11:09,63,MLA
3867500000000944984,08-05-14 17:00:30,04-06-14 17:00:30,61,MLA
3867500000001013048,09-05-14 21:08:34,05-06-14 21:08:34,63,MLA
3867500000001032514,16-05-14 18:31:09,12-06-14 18:31:09,61,MLA
3867500000001003065,12-05-14 09:40:34,06-06-14 09:40:34,61,MLA
3867500000001033598,12-05-14 20:39:17,06-06-14 20:39:17,61,MLA
3867500000001081934,16-05-14 15:41:39,12-06-14 15:41:39,61,MLA
3867500000000972279,14-05-14 15:35:33,10-06-14 15:35:33,61,MLA
3867500000000994710,07-05-14 19:51:32,03-06-14 19:51:32,61,MLA
3867500000001050609,19-05-14 17:02:16,13-06-14 17:02:16,61,MLA
3867500000001044945,15-05-14 19:10:51,11-06-14 19:10:51,64,MLA
3867500000001084832,17-05-14 08:34:38,13-06-14 08:34:38,63,MLA
3867500000000851236,07-05-14 07:57:38,03-06-14 07:57:38,62,MLA
3867500000001065544,14-05-14 20:48:29,10-06-14 20:48:29,61,MLA
3867500000001130680,21-05-14 21:45:00,17-06-14 21:45:00,62,MLA
3867500000001049005,20-05-14 16:39:01,16-06-14 16:39:01,61,MLA
3867500000001012428,15-05-14 16:07:21,11-06-14 16:07:21,61,MLA
3867500000000926940,05-05-14 13:57:05,30-05-14 13:57:05,62,MLA
3867500000001111023,20-05-14 10:45:48,16-06-14 10:45:48,61,MLA
3867500000000970448,07-05-14 12:49:10,03-06-14 12:49:10,64,MLA
3867500000001097460,19-05-14 07:51:32,13-06-14 07:51:32,61,MLA
3867500000000878741,05-05-14 12:09:02,30-05-14 12:09:02,62,MLA
3867500000000872445,15-05-14 09:58:33,11-06-14 09:58:33,63,MLA
3867500000000897473,07-05-14 14:33:40,03-06-14 14:33:40,61,MLA
3867500000001051269,09-05-14 17:11:55,05-06-14 17:11:55,61,MLA
3867500000000949570,08-05-14 17:08:20,04-06-14 17:08:20,61,MLA
3867500000001061059,13-05-14 20:09:13,09-06-14 20:09:13,63,MLA
3867500000001103257,19-05-14 09:33:14,13-06-14 09:33:14,61,MLA
3867500000001100984,21-05-14 09:41:32,17-06-14 09:41:32,61,MLA
3867500000000919547,08-05-14 09:19:44,04-06-14 09:19:44,61,MLA
3867500000000948692,02-05-14 11:46:52,30-05-14 11:46:52,61,MLA
3867500000001118105,19-05-14 14:50:03,13-06-14 14:50:03,63,MLA
3867500000001125137,22-05-14 20:19:10,18-06-14 20:19:10,61,MLA
3867500000001008681,12-05-14 09:29:18,06-06-14 09:29:18,62,MLA
3867500000000981396,20-05-14 10:01:29,16-06-14 10:01:29,61,MLA
3867500000001045646,21-05-14 23:04:34,17-06-14 23:04:34,63,MLA
3867500000001113026,16-05-14 13:32:37,12-06-14 13:32:37,61,MLA
3867500000001029478,19-05-14 15:36:28,13-06-14 15:36:28,63,MLA
3867500000001053861,14-05-14 15:06:45,10-06-14 15:06:45,61,MLA
3867500000001071507,13-05-14 14:36:50,09-06-14 14:36:50,61,MLA
